"idDocLigne","idDocument","idJeu","question","reponse","prix"
"1409","973","308","Bonjour. Auriez-vous la règle et la notice? Merci!","Nous n'avons pas ces pièces.","0"
"1410","973","140","Bonjour, auriez-vous la règle et la notice? Merci!","Nous n'avons pas ces pièces.","0"
"1411","973","177","Bonjour, auriez-vous la médaille et la ficelle? Merci!","Nous n'avons pas ces pièces.","0"
"1412","973","63","Bonjour, auriez-vous une lettre C et la règle du jeu? Merci!","Nous n'avons pas ces pièces.","0"
"1413","973","555","Bonjour. Auriez-vous les pions chien et chaussure? Merci!","Nous avons ces deux pièces !","80"
"1414","973","483","Bonjour, il me faudrait un marqueur noir et un marqueur blanc en plastique. Merci","Nous n'avons pas ces pièces.","0"
"1415","973","87","Bonjour, auriez-vous la carte jaune Roger? Merci","Nous avons cette carte !","20"
"1416","973","659","Bonjour, il me faudrait la notice, la tente bleue, le Pot à anses jaune et la carte gourde jaune. Merci!","Nous n'avons pas la notice. Nous avons la tente bleue, le pot à anses jaune et la carte gourde jaune (valeur 1)","60"
"1417","973","478","Bonjour, il me faudrait les 4 pions lapin. Merci!","Nous n'avons pas ces pièces.","0"
"1418","973","486","Bonjour, auriez-vous 1 voiture de sport verte et 25 flèches? Merci","Nous avons une voiture verte et 2 flèches.","40"
"1419","973","33","Bonjour, il me faudrait les côtes de rire. Merci!","Nous n'avons pas cette pièce.","0"
"1420","973","697","Bonjour, il me faudrait le pion inspectrice et un front. Merci! 
Je vous enverrai la photo du front par Messenger.","Nous avons le pion inspectrice (c'est bien le jaune ?). Nous avons le front comme sur la photo.","40"
"1421","973","40","Bonjour. Il me manque 1 jeton triangle violet, 1 gros dé, 1 socle en plastique et 1 corps vert. Merci!","Nous avons ces 4 pièces !","110"
"1422","973","204","Bonjour, voici les références des pièces qu'il me manque. Merci!
4558606, 3x4560456, 2x4289538, 31x3005740, 4529241, 2x4211398, 3x4560457, 235721","Nous avons toutes ces pièces !","300"
"1423","973","75","Bonjour, auriez-vous un C rouge, un U vert ainsi que la règle détaillée? Merci!","Nous n'avons pas la règle. Nous avons le C rouge et le U vert.","40"
"1424","973","86","Bonjour, il me faudrait un pied et la réglette. Si ce n'est pas possible, je veux bien le support de jeu complet. Merci","Nous avons seulement un pied.","30"
"1425","973","222","Bonjour il me faudrait un jeton bleu 1 et un jeton bleu 3. Merci","Nous n'avons pas le 1 bleu, nous avons le 3.","20"
"1426","973","527","Bonjour, auriez-vous un N et un O? Merci!","Nous avons ces deux lettres !","40"
"1427","973","647","Bonjour, il me faudrait 2 fiches pour le loto de l'alphabet (celle avec l'arbre en haut à gauche et celle avec le dauphin en haut à gauche).. Merci!","Nous avons ces deux fiches !","80"
"1428","974","83","Bonjour,
Avez vous une épée rouge merci","Bonjour, nous avons cette pièce !","20"
"1429","975","211","Bonjour
Je suis à la recherche d'une pomme verte du jeu du verger ?
Merci","Bonjour, nous avons cette pièce !","20"
"1430","976","583","Bonjour ,auriez vous un support vert qui tient la poule et rentre dans le tonneau ? Nous en avons un de cassé du coup la poule ne saute plus quand le renard la touche . Merci","Bonjour, nous avons cette pièce !","50"
"1431","977","273","Bonjour, je suis à la recherche du petit ""baigneur vert"" qui plonge dans le bac jaune. 

Cordialement","Bonjour, nous avons cette pièce !","50"
"1432","978","124","Bonjour, il me manque la tuile laitue (ou salade) pour ce jeu. L’avez-vous? Merci","Bonjour, nous avons cette pièce !","20"
"1433","979","387","Bonjour, Il me manque 1 bille blanche et 4 billes noires.","Bonjour, nous avons ces 5 billes !","100"
"1434","980","566","Bonjour. Je recherche le dès rouge du jeu Woolfy.","Bonjour, nous avons cette pièce !","50"
"1436","982","185","Bonjour,
Je recherche le plateau seul du Scrabble classique.
Avez vous le plateau de jeu ? Est il en bon état ? Si oui à combien est il ?
Merci d avance pour votre réponse.
Bonne journée
Aurelie","Bonjour, nous avons le plateau. Il est en bon état (une légère marque de pliure à l'endroit de la jonction (voir photo).","150"
"1437","983","211","Bonjour, j'ai acheté le jeu d'occasion, et il manque la pièce centrale du puzzle du corbeau. L'avez vous ? 

En vous remerciant
Emeline Couraud","Bonjour, nous avons cette pièce ! (corps du corbeau).","20"
"1438","984","184","Bonjour
Je souhaite juste demander2E et 1i de scrabble","Bonjour, comme convenu par mail nous avons ces trois pièces.","60"
"1439","985","713","Bonjour , avez vous les 9 cartes questions suivantes : 63 / 103 / 118 / 119 / 120 / 121 / 143 / 153 / 272 ?   Bien cordialement ,","Bonjour, nous avons ces 9 cartes !","180"
"1440","985","713","Bonjour , avez vous deux morceaux de ficelle d'origine ? Bien cordialement .","Nous ne les avons pas.","0"
"1444","988","119","Bonjour avez vous 2 supports blancs?
Merci","Bonjour, nous avons ces deux pièces !","40"
"1445","989","291","Bonjour. 
,Dans le jeu de dames Chinoises il me manque un pion bleu et un pion rouge. 
Merci de me dire si vous pouvez me permettre de compléter mon jeu. 
Cordialement. 
Annie Gérardin.","Bonjour, nous avons ces deux pièces ! Vous allez pouvoir compléter votre jeu.","40"
"1446","990","467","Bonjour,
Avez vous 2 cartes ""+4"" ?
Cordialement,
Maxime","Bonjour, nous avons ces deux cartes !","40"
"1447","990","704","Bonjour,

Auriez vous la carte du personnage ""Max"" en 2 exemplaires ?
Merci d'avance,

Maxime","Nous avons ces deux cartes. L'une est en bon état, l'autre est en état moyen (marques de pliure).","40"
"1448","990","648","Bonjour,
Auriez vous les lettres pour faire le mot ""MARIAGE"" , deux fois ?
soit 2 ""M"", 4 ""A"" , 2""R"" , 2 ""I"", 2 ""G"" et 2 ""E""
Merci,

Maxime","Nous avons ces 14 lettres !","250"
"1449","990","555","Bonjour,
Avez vous les cartes de ""Gare de Lyon"" et ""Gare du Nord"" ?
Merci,

Maxime","Nous avons ces 2 cartes !","40"
"1450","990","50","Bonjour,
Avez vous les cartes d'acquisition ""chateau en espagne"" et ""caravane"" ?
Merci,

Maxime","Nous avons ces 2 cartes. Sur la deuxième il est écrit ""1 remorque de camping"" et non ""caravane"".","40"
"1451","990","140","Bonjour,
Auriez vous les cartes ""Increvables"" et ""as du volant"" ?

Merci

Maxime","Sur cette édition nous n'avons que la carte ""increvable"". Si nous comprenons bien votre demande particulière liée à la préparation d'un mariage, l'édition n'est pas importante. Nous vous mettons les deux cartes d'une autre édition (le dos des cartes est très légèrement différent). Vous pouvez répondre par mail si besoin.","40"
"1452","990","177","Bonjour,

Auriez vous la carte cupidon et la carte petite fille ?
Merci,

Maxime","Nous avons ces deux cartes !","80"
"1453","990","297","Bonjour,
Auriez vous les nombres 11 et 6 en deux exemplaires chacun (peu importe la couleur) ?
Merci,

Maxime","Nous avons ces 4 tuiles ! (Couleur bleue)","80"
"1454","991","251","Bonjour, il doit y avoir un souci je ne reçois plus de réponse de votre part au sujet de la demande de devis pour avec des Singes ainsi que des bâtons si possible tous ce que vous avez en stock car il m'en manque et j'aimerais changer les tordus et machouillé.
Merci d'avance 
Bonne soirée 
Julie","Bonjour, certains de nos mails arrivent parfois dans les courriers indésirables. Il est possible que cela ait été le cas avec le mail du devis. Voici un devis pour 10 singes et 6 bâtons de chaque couleur. Vous pouvez répondre par mail si vous souhaitez changer les quantités.","240"
"1455","992","501","BONJOUR 
Avez vous l'oie en bois de couleur rouge
merci par avance","Bonjour, nous avons cette pièce !","50"
"1457","994","717","bonjour ,
je souhaiterai le révérend olive et la matraque de ce jeu cluedo avez vous aussi 1 carnet de détective 
merci mme truchon","Bonjour, nous avons ces trois pièces ! Nous les ajoutons à votre commande pour le jeu du nain jaune.","150"
"1458","995","222","Bonjour,il me manque une lettre B écrite en bleu sur fond jaune du scrabble junior pour avoir le jeu complet","Bonjour, nous avons cette pièce !","20"
"1459","996","308","Bonjour,
Avez vous la carte botte « As du volant », ainsi que le bas de la boîte en carton du jeu ?
Bien cordialement,
Amélie","Bonjour, nous ne vendons pas le bas de la boîte. Nous avons la carte ""As du volant"".","20"
"1460","996","194","Bonjour,
Avez vous les 13 cartes avec les thèmes ?
Cordialement,
Amélie","Nous avons mettons les trois cartes mentionnées dans le mail.","60"
"1461","997","481","Bonjour, il me manque des cartes de propriété, un plancher pour la grande maison Waikiki ainsi qu'un toit pour une petite maison Waikiki.
Et une base en plastique pour un hôtel président.","Bonjour, comme convenu par Messenger nous avons toutes ces pièces ! Nous vous mettons la carte Boomerang et celle de Safari. Nous vous mettons les deux pièces pour Waikiki et celle pour Président (non facturée car légèrement abîmée).","180"
"1464","1000","292","Bonjour je recherche le dingo  burger rouge numéro 4  qu'il me manque svp.","Bonjour, nous avons cette pièce !","20"
"1465","1000","526","Il me manque 
la crampe de l'écrivain 
La côte de rire","Nous n'avons pas ces pièces.","0"
"1466","1000","623","Il me manque 2 cartes jaunes
LUCAS
ANITA","Nous avons ces deux pièces (une petite pliure sur chaque carte).","40"
"1467","1001","540","Bonjour 
Avez vous 7 jetons jaune et 7 jetons rouge du jeu puissance 4 svp ? Merci","Bonjour, nous avons ces 14 jetons !","180"
"1470","1004","495","Bonjour, combien coûte 1 réglette de jeu en bois brut de gagne ton papa?
Sur la photo, une des deux réglettes de séparation, au milieu, pour jouer à deux. Merci Stéphanie","Bonjour, vous avez de la chance, la personne n'a pas confirmé sa commande.. Nous avons donc cette pièce !","50"
"1471","1005","540","Bonjour  il me manque 1 rond jaune
Merci","Bonjour, nous avons ce jeton !","20"
"1472","1005","388","Bonjour. Il me manque le L vert (5 carrés)  et le U jaune (5 carrés)  merci","Nous avons ces deux pièces !","100"
"1473","1005","493","Bonjour. Il me manque 3 blocs en bois. Merci","Nous avons ces trois pièces.","100"
"1474","1005","471","Bonjour il me manque 1 panneau chien noir + 1 panneau chat marron + 3 billets de 1
Merci","Nous avons ces 5 pièces.","70"
"1475","1006","388","Bonjour, auriez-vous sil vous plait les pièces montrées en image jointe. Merci d’avance","Bonjour, nous avons ces 5 pièces !","200"
"1476","1007","251","bonjour, auriez-vous 5 singes et 6 bâtons ( 2 de chaque couleur ) merci d’avance.
Hier vous m’avez répondu pour 5 pièces de bolkus. pourriez-vous me faire un devis avec les frais de port groupé. Ou si vous êtes ouvert le mardi j’ai l’occasion de passer à Caen mardi prochain. Merci","Bonjour, nous avons toutes ces pièces ! Je ne facture pas l'adhésion car elle sera déjà payée avec l'autre commande. Je facture 1 timbre supplémentaire car la commande fait désormais plus de 20g. Pour valider la commande il vous faudra donc valider et payer les deux devis.","150"
"1477","1008","26","Bonjour 

Nous souhaiterions racheter toutes les cartes de ce jeu (cartes clic, 1, 2 et 3) 

Merci beaucoup","Bonjour, il nous manque 4 cartes 3 pour pouvoir vous envoyer un lot complet. Nous avons 12 cartes CLIC, 18 cartes 1, 12 cartes 2 et 2 cartes 3.","180"
"1478","1009","495","Avez-vous le cube rouge d’environ 2cm de côté? Il m’en faudrait 1 
Merci par avance","Bonjour, comme convenu nous avons cette pièce !","50"
"1482","1011","252","Bonjour, auriez-vous 8 pattes, 4 oreilles, 3 queues, et 8 yeux (mais il semble qu'il n’y en ai pas dans cette édition du jeu, je cherche les yeux de l'édition classique) merci d’avance. 
Bien cordialement
Carol Paitier","Bonjour, nous n'avons plus de jeton pour les yeux. Nous les 15 autres pièces. Nous ajoutons ces pièces à votre commande. Au passage, merci pour votre mot de soutien dans la précédente demande ! (Nous n'avons pas de plateau pour le puissance 4).","150"
"1486","1014","669","1 alarme taboo 
1 sablier
4 support en caoutchouc","Bonjour, nous n'avons plus ces pièces. J'ai oublié de retirer le jeu du catalogue.","0"
"1487","1014","632","1 jeton orange catégorie tv film musique","Nous avons ce jeton !","20"
"1488","1014","379","1 jeton rond coccinelle 
La règle du jeu si disponible","Nous avons le jeton. Nous ne vendons plus les règles du jeu.","20"
"1489","1015","447","4 pions blancs (les gros pas ceux  utilisés pour le score)","Nous avons ces 4 pions !","20"
"1490","1015","295","1 prune bleue en bois","Nous avons cette pièce !","50"
"1491","1015","211","4 paniers si ils sont pas abîmés","Nous n'avons pas ces pièces.","0"
"1492","1015","222","3 jetons bleus n°1
4 jetons bleus n°2
3 jetons bleus n°3
1 jeton rouge n°5
2 jetons rouge n°6
1 sac en tissu
La lettre U 

Et si vous en avez un 2eme il me faut tous les jetons bleus et rouges","Nous avons toutes les pièces pour compléter le premier jeu. Nous n'avons pas de lot complet pour pouvoir en compléter un 2ème.","150"
"1493","1015","550","Tous les pions (4 chats, 8 chevaux et 4 oies)
Jeu de puces en bois (complet)
Jeu du cochon composés de 9 cartes","Nous avons toutes ces pièces ! Pour le jeu du cochon il y a en fait deux fois 9 cartes (9 cartes par joueur).","350"
"1494","1015","682","1 sablier (60 secondes)","Nous n'avons pas cette pièce.","0"
"1495","1015","367","1 tic tac boom si elle fonctionne bien","Nous n'avons pas cette pièce.","0"
"1496","1015","113","La bille métallique","Nous n'avons pas trouvé la référence pour savoir quel est le diamètre exact de la bille. Nous vous mettons une bille métal que nous avons en stock.","20"
"1497","1015","21","Le castor sonore si il fonctionne correctement","Nous n'avons pas cette pièce.","0"
"1498","1016","152","Le jeu de 54 cartes et tous les jetons","Nous n'avons pas le paquet de cartes. Nous savons combien de jetons il est sensé il y avoir dans un jeu complet. Nous avons 41 jetons ronds bleus, 20 petits rectangles rouges et 2 grands rectangles verts.","150"
"1499","1016","665","1 sablier
Il me manque aussi 2 cartes sur les 62 cartes événement 1 mais trop compliqué pour savoir lesquelles...je pense que le jeu peut être joué quand même","Nous n'avons pas le sablier. Je n'ai jamais joué à ce jeu, je ne sais pas dire si le fait qu'il manque 2 cartes est important ou non.","0"
"1500","1016","401","1 minuteur si fonctionne correctement (celui que j'ai à du être forcé, il dure à peine 3/4secondes)
1 panneau latéral","Nous ne l'avons pas.","0"
